index,excerpt,goal,i_match,s_match,turn_match,multiturn
0,"Interviewer: Oh, yeah, in fact, if you could elaborate on both of these, that'd be great.

Stakeholder: Oh, okay, cool. So when I want to connect with someone that I already know who they are, then I'll just [tap on the search bar] which is located at the top center of the screen. And [when I type the person's name], then Linkedin will just shows relevant profiles as I type. and once I see the person I'm looking for, I just tap on their profile and on their profile page there's a blue connect button beneath their name. and when I tap connect Linkedin will give me the option to add a note, and I can add a personal message saying something like, Hi. I came across your profile, and I would love to connect with you, and after writing the message I can press, send to send the connection request with my note. And as for how do I connect with the people in the like? How do I find the groups that I interested in? I can go to the my network tab and scroll down to the groups. You may be interested in section. and there's an there's a button to see all new groups. So after clicking the see, all Button Linkedin will display the suggested groups like their recommendation, that, based on my profile and connections. And so. after viewing the all the groups that are recommended. I can click on the join button. If I find a group that looks active and relevant. and once I'm a member I can see the post from the group. And also I can like connect with people within the same group. Yeah.

Interviewer: Oh, wow! That is very exciting. Well, you've mentioned several times about job recommendations and Linkedin sending you relevant information job post. So just wanted to understand how you even get those recommendations like. is there a setting for that? Or how do you go about getting those recommendations.

Stakeholder: Okay? So I believe the recommendations are based on the saved filters for the jobs and to get those notifications. You can like the steps is basically the same when you're looking for jobs. Just that after setting your filters for the jobs that you're looking for. For example, I'll just type software engineer and set the location. And at the bottom of the screen there's a get job alerts for this search, and if you turn it on. Then Linkedin will send you notification. With the list of the recommended job postings. You can either receive the notification through the app or through email like, based on your setting. Yeah.
",Search for a specific person by name,0,2,"[11, 11]",N
1,"Interviewer: Oh, yeah, in fact, if you could elaborate on both of these, that'd be great.

Stakeholder: Oh, okay, cool. So when I want to connect with someone that I already know who they are, then I'll just tap on the search bar which is located at the top center of the screen. And when I type the person's name, then Linkedin will just shows relevant profiles as I type. and once I see the person I'm looking for, I just tap on their profile and on their profile page [there's a blue connect button beneath their name]. and when I tap connect Linkedin will give me the option to add a note, and I can add a personal message saying something like, Hi. I came across your profile, and I would love to connect with you, and after writing the message [I can press, send to send the connection request] with my note. And as for how do I connect with the people in the like? How do I find the groups that I interested in? I can go to the my network tab and scroll down to the groups. You may be interested in section. and there's an there's a button to see all new groups. So after clicking the see, all Button Linkedin will display the suggested groups like their recommendation, that, based on my profile and connections. And so. after viewing the all the groups that are recommended. I can click on the join button. If I find a group that looks active and relevant. and once I'm a member I can see the post from the group. And also I can like connect with people within the same group. Yeah.

Interviewer: Oh, wow! That is very exciting. Well, you've mentioned several times about job recommendations and Linkedin sending you relevant information job post. So just wanted to understand how you even get those recommendations like. is there a setting for that? Or how do you go about getting those recommendations.

Stakeholder: Okay? So I believe the recommendations are based on the saved filters for the jobs and to get those notifications. You can like the steps is basically the same when you're looking for jobs. Just that after setting your filters for the jobs that you're looking for. For example, I'll just type software engineer and set the location. And at the bottom of the screen there's a get job alerts for this search, and if you turn it on. Then Linkedin will send you notification. With the list of the recommended job postings. You can either receive the notification through the app or through email like, based on your setting. Yeah.
",Send a connection request to a specific person,0,2,"[11, 11]",N
2,"Interviewer: Oh, yeah, in fact, if you could elaborate on both of these, that'd be great.

Stakeholder: Oh, okay, cool. So when I want to connect with someone that I already know who they are, then I'll just tap on the search bar which is located at the top center of the screen. And when I type the person's name, then Linkedin will just shows relevant profiles as I type. and once I see the person I'm looking for, I just tap on their profile and on their profile page there's a blue connect button beneath their name. and when I tap connect [Linkedin will give me the option to add a note], and [I can add a personal message] saying something like, Hi. I came across your profile, and I would love to connect with you, and after writing the message I can press, send to send the connection request with my note. And as for how do I connect with the people in the like? How do I find the groups that I interested in? I can go to the my network tab and scroll down to the groups. You may be interested in section. and there's an there's a button to see all new groups. So after clicking the see, all Button Linkedin will display the suggested groups like their recommendation, that, based on my profile and connections. And so. after viewing the all the groups that are recommended. I can click on the join button. If I find a group that looks active and relevant. and once I'm a member I can see the post from the group. And also I can like connect with people within the same group. Yeah.

Interviewer: Oh, wow! That is very exciting. Well, you've mentioned several times about job recommendations and Linkedin sending you relevant information job post. So just wanted to understand how you even get those recommendations like. is there a setting for that? Or how do you go about getting those recommendations.

Stakeholder: Okay? So I believe the recommendations are based on the saved filters for the jobs and to get those notifications. You can like the steps is basically the same when you're looking for jobs. Just that after setting your filters for the jobs that you're looking for. For example, I'll just type software engineer and set the location. And at the bottom of the screen there's a get job alerts for this search, and if you turn it on. Then Linkedin will send you notification. With the list of the recommended job postings. You can either receive the notification through the app or through email like, based on your setting. Yeah.
",Add a personal message to a connection request,0,2,"[11, 11]",N
3,"Interviewer: Oh, yeah, in fact, if you could elaborate on both of these, that'd be great.

Stakeholder: Oh, okay, cool. So when I want to connect with someone that I already know who they are, then I'll just tap on the search bar which is located at the top center of the screen. And when I type the person's name, then Linkedin will just shows relevant profiles as I type. and once I see the person I'm looking for, I just tap on their profile and on their profile page there's a blue connect button beneath their name. and when I tap connect Linkedin will give me the option to add a note, and I can add a personal message saying something like, Hi. I came across your profile, and I would love to connect with you, and after writing the message I can press, send to send the connection request with my note. And as for how do I connect with the people in the like? [How do I find the groups that I interested in]? I can [go to the my network tab and scroll down to the groups. You may be interested in section]. and there's an there's a button to see all new groups. So after clicking the see, all Button Linkedin will display the suggested groups like their recommendation, that, based on my profile and connections. And so. after viewing the all the groups that are recommended. I can click on the join button. If I find a group that looks active and relevant. and once I'm a member I can see the post from the group. And also I can like connect with people within the same group. Yeah.

Interviewer: Oh, wow! That is very exciting. Well, you've mentioned several times about job recommendations and Linkedin sending you relevant information job post. So just wanted to understand how you even get those recommendations like. is there a setting for that? Or how do you go about getting those recommendations.

Stakeholder: Okay? So I believe the recommendations are based on the saved filters for the jobs and to get those notifications. You can like the steps is basically the same when you're looking for jobs. Just that after setting your filters for the jobs that you're looking for. For example, I'll just type software engineer and set the location. And at the bottom of the screen there's a get job alerts for this search, and if you turn it on. Then Linkedin will send you notification. With the list of the recommended job postings. You can either receive the notification through the app or through email like, based on your setting. Yeah.
",Find groups of interest,0,2,"[11, 11]",N
4,"Interviewer: Oh, yeah, in fact, if you could elaborate on both of these, that'd be great.

Stakeholder: Oh, okay, cool. So when I want to connect with someone that I already know who they are, then I'll just tap on the search bar which is located at the top center of the screen. And when I type the person's name, then Linkedin will just shows relevant profiles as I type. and once I see the person I'm looking for, I just tap on their profile and on their profile page there's a blue connect button beneath their name. and when I tap connect Linkedin will give me the option to add a note, and I can add a personal message saying something like, Hi. I came across your profile, and I would love to connect with you, and after writing the message I can press, send to send the connection request with my note. And as for how do I connect with the people in the like? How do I find the groups that I interested in? I can go to the my network tab and scroll down to the groups. You may be interested in section. and there's an there's a button to see all new groups. So after clicking the see, all Button [Linkedin will display the suggested groups] like their recommendation, that, [based on my profile and connections]. And so. after viewing the all the groups that are recommended. I can click on the join button. If I find a group that looks active and relevant. and once I'm a member I can see the post from the group. And also I can like connect with people within the same group. Yeah.

Interviewer: Oh, wow! That is very exciting. Well, you've mentioned several times about job recommendations and Linkedin sending you relevant information job post. So just wanted to understand how you even get those recommendations like. is there a setting for that? Or how do you go about getting those recommendations.

Stakeholder: Okay? So I believe the recommendations are based on the saved filters for the jobs and to get those notifications. You can like the steps is basically the same when you're looking for jobs. Just that after setting your filters for the jobs that you're looking for. For example, I'll just type software engineer and set the location. And at the bottom of the screen there's a get job alerts for this search, and if you turn it on. Then Linkedin will send you notification. With the list of the recommended job postings. You can either receive the notification through the app or through email like, based on your setting. Yeah.
",View suggested groups,0,2,"[11, 11]",N
5,"Interviewer: Oh, yeah, in fact, if you could elaborate on both of these, that'd be great.

Stakeholder: Oh, okay, cool. So when I want to connect with someone that I already know who they are, then I'll just tap on the search bar which is located at the top center of the screen. And when I type the person's name, then Linkedin will just shows relevant profiles as I type. and once I see the person I'm looking for, I just tap on their profile and on their profile page there's a blue connect button beneath their name. and when I tap connect Linkedin will give me the option to add a note, and I can add a personal message saying something like, Hi. I came across your profile, and I would love to connect with you, and after writing the message I can press, send to send the connection request with my note. And as for how do I connect with the people in the like? How do I find the groups that I interested in? I can go to the my network tab and scroll down to the groups. You may be interested in section. and there's an there's a button to see all new groups. So after clicking the see, all Button Linkedin will display the suggested groups like their recommendation, that, based on my profile and connections. And so. after viewing the all the groups that are recommended. [I can click on the join button]. [If I find a group that looks active and relevant]. and once I'm a member I can see the post from the group. And also I can like connect with people within the same group. Yeah.

Interviewer: Oh, wow! That is very exciting. Well, you've mentioned several times about job recommendations and Linkedin sending you relevant information job post. So just wanted to understand how you even get those recommendations like. is there a setting for that? Or how do you go about getting those recommendations.

Stakeholder: Okay? So I believe the recommendations are based on the saved filters for the jobs and to get those notifications. You can like the steps is basically the same when you're looking for jobs. Just that after setting your filters for the jobs that you're looking for. For example, I'll just type software engineer and set the location. And at the bottom of the screen there's a get job alerts for this search, and if you turn it on. Then Linkedin will send you notification. With the list of the recommended job postings. You can either receive the notification through the app or through email like, based on your setting. Yeah.
",Join a group that seems active and relevant,0,2,"[11, 11]",N
6,"Interviewer: Oh, yeah, in fact, if you could elaborate on both of these, that'd be great.

Stakeholder: Oh, okay, cool. So when I want to connect with someone that I already know who they are, then I'll just tap on the search bar which is located at the top center of the screen. And when I type the person's name, then Linkedin will just shows relevant profiles as I type. and once I see the person I'm looking for, I just tap on their profile and on their profile page there's a blue connect button beneath their name. and when I tap connect Linkedin will give me the option to add a note, and I can add a personal message saying something like, Hi. I came across your profile, and I would love to connect with you, and after writing the message I can press, send to send the connection request with my note. And as for how do I connect with the people in the like? How do I find the groups that I interested in? I can go to the my network tab and scroll down to the groups. You may be interested in section. and there's an there's a button to see all new groups. So after clicking the see, all Button Linkedin will display the suggested groups like their recommendation, that, based on my profile and connections. And so. after viewing the all the groups that are recommended. I can click on the join button. If I find a group that looks active and relevant. and [once I'm a member I can see the post from the group]. And also I can like connect with people within the same group. Yeah.

Interviewer: Oh, wow! That is very exciting. Well, you've mentioned several times about job recommendations and Linkedin sending you relevant information job post. So just wanted to understand how you even get those recommendations like. is there a setting for that? Or how do you go about getting those recommendations.

Stakeholder: Okay? So I believe the recommendations are based on the saved filters for the jobs and to get those notifications. You can like the steps is basically the same when you're looking for jobs. Just that after setting your filters for the jobs that you're looking for. For example, I'll just type software engineer and set the location. And at the bottom of the screen there's a get job alerts for this search, and if you turn it on. Then Linkedin will send you notification. With the list of the recommended job postings. You can either receive the notification through the app or through email like, based on your setting. Yeah.
",View posts from a group after joining,0,1,[11],N
7,"Interviewer: Oh, yeah, in fact, if you could elaborate on both of these, that'd be great.

Stakeholder: Oh, okay, cool. So when I want to connect with someone that I already know who they are, then I'll just tap on the search bar which is located at the top center of the screen. And when I type the person's name, then Linkedin will just shows relevant profiles as I type. and once I see the person I'm looking for, I just tap on their profile and on their profile page there's a blue connect button beneath their name. and when I tap connect Linkedin will give me the option to add a note, and I can add a personal message saying something like, Hi. I came across your profile, and I would love to connect with you, and after writing the message I can press, send to send the connection request with my note. And as for how do I connect with the people in the like? How do I find the groups that I interested in? I can go to the my network tab and scroll down to the groups. You may be interested in section. and there's an there's a button to see all new groups. So after clicking the see, all Button Linkedin will display the suggested groups like their recommendation, that, based on my profile and connections. And so. after viewing the all the groups that are recommended. I can click on the join button. If I find a group that looks active and relevant. and once I'm a member I can see the post from the group. And also [I can like connect with people within the same group]. Yeah.

Interviewer: Oh, wow! That is very exciting. Well, you've mentioned several times about job recommendations and Linkedin sending you relevant information job post. So just wanted to understand how you even get those recommendations like. is there a setting for that? Or how do you go about getting those recommendations.

Stakeholder: Okay? So I believe the recommendations are based on the saved filters for the jobs and to get those notifications. You can like the steps is basically the same when you're looking for jobs. Just that after setting your filters for the jobs that you're looking for. For example, I'll just type software engineer and set the location. And at the bottom of the screen there's a get job alerts for this search, and if you turn it on. Then Linkedin will send you notification. With the list of the recommended job postings. You can either receive the notification through the app or through email like, based on your setting. Yeah.
",Connect with people within the same group,0,1,[11],N
8,"Interviewer: Oh, yeah, in fact, if you could elaborate on both of these, that'd be great.

Stakeholder: Oh, okay, cool. So when I want to connect with someone that I already know who they are, then I'll just tap on the search bar which is located at the top center of the screen. And when I type the person's name, then Linkedin will just shows relevant profiles as I type. and once I see the person I'm looking for, I just tap on their profile and on their profile page there's a blue connect button beneath their name. and when I tap connect Linkedin will give me the option to add a note, and I can add a personal message saying something like, Hi. I came across your profile, and I would love to connect with you, and after writing the message I can press, send to send the connection request with my note. And as for how do I connect with the people in the like? How do I find the groups that I interested in? I can go to the my network tab and scroll down to the groups. You may be interested in section. and there's an there's a button to see all new groups. So after clicking the see, all Button Linkedin will display the suggested groups like their recommendation, that, based on my profile and connections. And so. after viewing the all the groups that are recommended. I can click on the join button. If I find a group that looks active and relevant. and once I'm a member I can see the post from the group. And also I can like connect with people within the same group. Yeah.

Interviewer: Oh, wow! That is very exciting. Well, you've mentioned several times about job recommendations and Linkedin sending you relevant information job post. So just wanted to understand how you even get those recommendations like. is there a setting for that? Or how do you go about getting those recommendations.

Stakeholder: Okay? So I believe the recommendations are based on the saved filters for the jobs and to get those notifications. You can like the steps is basically the same when you're looking for jobs. Just that [after setting your filters for the jobs that you're looking for]. For example, [I'll just type software engineer and set the location]. And at the bottom of the screen there's a get job alerts for this search, and if you turn it on. Then Linkedin will send you notification. With the list of the recommended job postings. You can either receive the notification through the app or through email like, based on your setting. Yeah.
",Set job search filters for desired roles and locations,0,2,"[13, 13]",N
9,"Interviewer: Oh, yeah, in fact, if you could elaborate on both of these, that'd be great.

Stakeholder: Oh, okay, cool. So when I want to connect with someone that I already know who they are, then I'll just tap on the search bar which is located at the top center of the screen. And when I type the person's name, then Linkedin will just shows relevant profiles as I type. and once I see the person I'm looking for, I just tap on their profile and on their profile page there's a blue connect button beneath their name. and when I tap connect Linkedin will give me the option to add a note, and I can add a personal message saying something like, Hi. I came across your profile, and I would love to connect with you, and after writing the message I can press, send to send the connection request with my note. And as for how do I connect with the people in the like? How do I find the groups that I interested in? I can go to the my network tab and scroll down to the groups. You may be interested in section. and there's an there's a button to see all new groups. So after clicking the see, all Button Linkedin will display the suggested groups like their recommendation, that, based on my profile and connections. And so. after viewing the all the groups that are recommended. I can click on the join button. If I find a group that looks active and relevant. and once I'm a member I can see the post from the group. And also I can like connect with people within the same group. Yeah.

Interviewer: Oh, wow! That is very exciting. Well, you've mentioned several times about job recommendations and Linkedin sending you relevant information job post. So just wanted to understand how you even get those recommendations like. is there a setting for that? Or how do you go about getting those recommendations.

Stakeholder: Okay? So I believe the recommendations are based on the saved filters for the jobs and to get those notifications. You can like the steps is basically the same when you're looking for jobs. Just that after setting your filters for the jobs that you're looking for. For example, I'll just type software engineer and set the location. And at the bottom of the screen [there's a get job alerts for this search, and if you turn it on]. Then Linkedin will send you notification. With the list of the recommended job postings. You can either receive the notification through the app or through email like, based on your setting. Yeah.
",Turn on alerts for a job search,0,1,[13],N
