index,excerpt,goal,i_match,s_match,turn_match,multiturn
0,"Interviewer: I'm good, too. Thank you for asking. How is your job? Search going on.

Stakeholder: So, as you know, like the market is not that good now? But I still like [explored the opportunities on various job boards]. and I also use Linkedin because Linkedin helped me expand my professional network and stay updated with the industry. And also [I can explore job opportunities there]. So. yeah. And like, every time I open the app, I'm I usually want to either connect with someone new or just see the post from my network or browse the job postings and the job recommendations that I received from the app. Yeah.

Interviewer: Oh, wow! That seems interesting. But I'm curious to know, how do you typically go about finding job opportunities on Linkedin.

Stakeholder: Okay, so when I want to look for specific jobs on Linkedin, I'll just go to the jobs tab at the bottom of the screen. And after that I can just tap on the search bar at the top. And I'll just type in keywords. For example, I'm looking for jobs like software engineer. And I can also type the location that I want. And after that I can also apply some filters for the jobs that I'm looking for for example, I can select the date posted or experience levels stuff like that. And after that after the search results come out, I'll just. I can just click on any of the job opportunities that I'm interested in and Linkedin provides, and a feature that is called easy apply. So this feature saves me a lot of time because I can automatically use my Linkedin profile for the application. And after that Linkedin might ask me to review my details, and sometimes it will prompt me to upload additional resume or answers specific questions. and after reviewing the application, I can just tap, submit to send the application.
",Explore job opportunities,0,2,"[3, 3]",N
1,"Interviewer: I'm good, too. Thank you for asking. How is your job? Search going on.

Stakeholder: So, as you know, like the market is not that good now? But I still like explored the opportunities on various job boards. and I also use Linkedin because [Linkedin helped me expand my professional network] and stay updated with the industry. And also I can explore job opportunities there. So. yeah. And like, every time I open the app, I'm I usually want to either connect with someone new or just see the post from my network or browse the job postings and the job recommendations that I received from the app. Yeah.

Interviewer: Oh, wow! That seems interesting. But I'm curious to know, how do you typically go about finding job opportunities on Linkedin.

Stakeholder: Okay, so when I want to look for specific jobs on Linkedin, I'll just go to the jobs tab at the bottom of the screen. And after that I can just tap on the search bar at the top. And I'll just type in keywords. For example, I'm looking for jobs like software engineer. And I can also type the location that I want. And after that I can also apply some filters for the jobs that I'm looking for for example, I can select the date posted or experience levels stuff like that. And after that after the search results come out, I'll just. I can just click on any of the job opportunities that I'm interested in and Linkedin provides, and a feature that is called easy apply. So this feature saves me a lot of time because I can automatically use my Linkedin profile for the application. And after that Linkedin might ask me to review my details, and sometimes it will prompt me to upload additional resume or answers specific questions. and after reviewing the application, I can just tap, submit to send the application.
",Expand a professional network,0,1,[3],N
2,"Interviewer: I'm good, too. Thank you for asking. How is your job? Search going on.

Stakeholder: So, as you know, like the market is not that good now? But I still like explored the opportunities on various job boards. and I also use Linkedin because Linkedin helped me expand my professional network and [stay updated with the industry]. And also I can explore job opportunities there. So. yeah. And like, every time I open the app, I'm I usually want to either connect with someone new or just see the post from my network or browse the job postings and the job recommendations that I received from the app. Yeah.

Interviewer: Oh, wow! That seems interesting. But I'm curious to know, how do you typically go about finding job opportunities on Linkedin.

Stakeholder: Okay, so when I want to look for specific jobs on Linkedin, I'll just go to the jobs tab at the bottom of the screen. And after that I can just tap on the search bar at the top. And I'll just type in keywords. For example, I'm looking for jobs like software engineer. And I can also type the location that I want. And after that I can also apply some filters for the jobs that I'm looking for for example, I can select the date posted or experience levels stuff like that. And after that after the search results come out, I'll just. I can just click on any of the job opportunities that I'm interested in and Linkedin provides, and a feature that is called easy apply. So this feature saves me a lot of time because I can automatically use my Linkedin profile for the application. And after that Linkedin might ask me to review my details, and sometimes it will prompt me to upload additional resume or answers specific questions. and after reviewing the application, I can just tap, submit to send the application.
",Stay updated with an industry,0,1,[3],N
3,"Interviewer: I'm good, too. Thank you for asking. How is your job? Search going on.

Stakeholder: So, as you know, like the market is not that good now? But I still like explored the opportunities on various job boards. and I also use Linkedin because Linkedin helped me expand my professional network and stay updated with the industry. And also I can explore job opportunities there. So. yeah. And like, every time I open the app, I'm I usually want to either [connect with someone new] or just see the post from my network or browse the job postings and the job recommendations that I received from the app. Yeah.

Interviewer: Oh, wow! That seems interesting. But I'm curious to know, how do you typically go about finding job opportunities on Linkedin.

Stakeholder: Okay, so when I want to look for specific jobs on Linkedin, I'll just go to the jobs tab at the bottom of the screen. And after that I can just tap on the search bar at the top. And I'll just type in keywords. For example, I'm looking for jobs like software engineer. And I can also type the location that I want. And after that I can also apply some filters for the jobs that I'm looking for for example, I can select the date posted or experience levels stuff like that. And after that after the search results come out, I'll just. I can just click on any of the job opportunities that I'm interested in and Linkedin provides, and a feature that is called easy apply. So this feature saves me a lot of time because I can automatically use my Linkedin profile for the application. And after that Linkedin might ask me to review my details, and sometimes it will prompt me to upload additional resume or answers specific questions. and after reviewing the application, I can just tap, submit to send the application.
",Connect with someone new,0,1,[3],N
4,"Interviewer: I'm good, too. Thank you for asking. How is your job? Search going on.

Stakeholder: So, as you know, like the market is not that good now? But I still like explored the opportunities on various job boards. and I also use Linkedin because Linkedin helped me expand my professional network and stay updated with the industry. And also I can explore job opportunities there. So. yeah. And like, every time I open the app, I'm I usually want to either connect with someone new or just [see the post from my network] or browse the job postings and the job recommendations that I received from the app. Yeah.

Interviewer: Oh, wow! That seems interesting. But I'm curious to know, how do you typically go about finding job opportunities on Linkedin.

Stakeholder: Okay, so when I want to look for specific jobs on Linkedin, I'll just go to the jobs tab at the bottom of the screen. And after that I can just tap on the search bar at the top. And I'll just type in keywords. For example, I'm looking for jobs like software engineer. And I can also type the location that I want. And after that I can also apply some filters for the jobs that I'm looking for for example, I can select the date posted or experience levels stuff like that. And after that after the search results come out, I'll just. I can just click on any of the job opportunities that I'm interested in and Linkedin provides, and a feature that is called easy apply. So this feature saves me a lot of time because I can automatically use my Linkedin profile for the application. And after that Linkedin might ask me to review my details, and sometimes it will prompt me to upload additional resume or answers specific questions. and after reviewing the application, I can just tap, submit to send the application.
",See posts from a professional network,0,1,[3],N
5,"Interviewer: I'm good, too. Thank you for asking. How is your job? Search going on.

Stakeholder: So, as you know, like the market is not that good now? But I still like explored the opportunities on various job boards. and I also use Linkedin because Linkedin helped me expand my professional network and stay updated with the industry. And also I can explore job opportunities there. So. yeah. And like, every time I open the app, I'm I usually want to either connect with someone new or just see the post from my network or [browse the job postings] and the job recommendations that I received from the app. Yeah.

Interviewer: Oh, wow! That seems interesting. But I'm curious to know, how do you typically go about finding job opportunities on Linkedin.

Stakeholder: Okay, so when I want to look for specific jobs on Linkedin, I'll just go to the jobs tab at the bottom of the screen. And after that I can just tap on the search bar at the top. And I'll just type in keywords. For example, I'm looking for jobs like software engineer. And I can also type the location that I want. And after that I can also apply some filters for the jobs that I'm looking for for example, I can select the date posted or experience levels stuff like that. And after that after the search results come out, I'll just. I can just click on any of the job opportunities that I'm interested in and Linkedin provides, and a feature that is called easy apply. So this feature saves me a lot of time because I can automatically use my Linkedin profile for the application. And after that Linkedin might ask me to review my details, and sometimes it will prompt me to upload additional resume or answers specific questions. and after reviewing the application, I can just tap, submit to send the application.
",Browse job postings,0,1,[3],N
6,"Interviewer: I'm good, too. Thank you for asking. How is your job? Search going on.

Stakeholder: So, as you know, like the market is not that good now? But I still like explored the opportunities on various job boards. and I also use Linkedin because Linkedin helped me expand my professional network and stay updated with the industry. And also I can explore job opportunities there. So. yeah. And like, every time I open the app, I'm I usually want to either connect with someone new or just see the post from my network or browse the job postings and [the job recommendations that I received from the app]. Yeah.

Interviewer: Oh, wow! That seems interesting. But I'm curious to know, how do you typically go about finding job opportunities on Linkedin.

Stakeholder: Okay, so when I want to look for specific jobs on Linkedin, I'll just go to the jobs tab at the bottom of the screen. And after that I can just tap on the search bar at the top. And I'll just type in keywords. For example, I'm looking for jobs like software engineer. And I can also type the location that I want. And after that I can also apply some filters for the jobs that I'm looking for for example, I can select the date posted or experience levels stuff like that. And after that after the search results come out, I'll just. I can just click on any of the job opportunities that I'm interested in and Linkedin provides, and a feature that is called easy apply. So this feature saves me a lot of time because I can automatically use my Linkedin profile for the application. And after that Linkedin might ask me to review my details, and sometimes it will prompt me to upload additional resume or answers specific questions. and after reviewing the application, I can just tap, submit to send the application.
",Browse job recommendations,0,1,[3],N
7,"Interviewer: I'm good, too. Thank you for asking. How is your job? Search going on.

Stakeholder: So, as you know, like the market is not that good now? But I still like explored the opportunities on various job boards. and I also use Linkedin because Linkedin helped me expand my professional network and stay updated with the industry. And also I can explore job opportunities there. So. yeah. And like, every time I open the app, I'm I usually want to either connect with someone new or just see the post from my network or browse the job postings and the job recommendations that I received from the app. Yeah.

Interviewer: Oh, wow! That seems interesting. But I'm curious to know, how do you typically go about finding job opportunities on Linkedin.

Stakeholder: Okay, so when I want to look for specific jobs on Linkedin, I'll just go to the jobs tab at the bottom of the screen. And after that I can just tap on the search bar at the top. And [I'll just type in keywords]. For example, [I'm looking for jobs like software engineer]. And I can also type the location that I want. And after that I can also apply some filters for the jobs that I'm looking for for example, I can select the date posted or experience levels stuff like that. And after that after the search results come out, I'll just. I can just click on any of the job opportunities that I'm interested in and Linkedin provides, and a feature that is called easy apply. So this feature saves me a lot of time because I can automatically use my Linkedin profile for the application. And after that Linkedin might ask me to review my details, and sometimes it will prompt me to upload additional resume or answers specific questions. and after reviewing the application, I can just tap, submit to send the application.
",Search for specific jobs using keywords,0,2,"[5, 5]",N
8,"Interviewer: I'm good, too. Thank you for asking. How is your job? Search going on.

Stakeholder: So, as you know, like the market is not that good now? But I still like explored the opportunities on various job boards. and I also use Linkedin because Linkedin helped me expand my professional network and stay updated with the industry. And also I can explore job opportunities there. So. yeah. And like, every time I open the app, I'm I usually want to either connect with someone new or just see the post from my network or browse the job postings and the job recommendations that I received from the app. Yeah.

Interviewer: Oh, wow! That seems interesting. But I'm curious to know, how do you typically go about finding job opportunities on Linkedin.

Stakeholder: Okay, so when I want to look for specific jobs on Linkedin, I'll just go to the jobs tab at the bottom of the screen. And after that I can just tap on the search bar at the top. And I'll just type in keywords. For example, I'm looking for jobs like software engineer. And [I can also type the location that I want]. And after that I can also apply some filters for the jobs that I'm looking for for example, I can select the date posted or experience levels stuff like that. And after that after the search results come out, I'll just. I can just click on any of the job opportunities that I'm interested in and Linkedin provides, and a feature that is called easy apply. So this feature saves me a lot of time because I can automatically use my Linkedin profile for the application. And after that Linkedin might ask me to review my details, and sometimes it will prompt me to upload additional resume or answers specific questions. and after reviewing the application, I can just tap, submit to send the application.
",Specify a desired job location when searching,0,1,[5],N
9,"Interviewer: I'm good, too. Thank you for asking. How is your job? Search going on.

Stakeholder: So, as you know, like the market is not that good now? But I still like explored the opportunities on various job boards. and I also use Linkedin because Linkedin helped me expand my professional network and stay updated with the industry. And also I can explore job opportunities there. So. yeah. And like, every time I open the app, I'm I usually want to either connect with someone new or just see the post from my network or browse the job postings and the job recommendations that I received from the app. Yeah.

Interviewer: Oh, wow! That seems interesting. But I'm curious to know, how do you typically go about finding job opportunities on Linkedin.

Stakeholder: Okay, so when I want to look for specific jobs on Linkedin, I'll just go to the jobs tab at the bottom of the screen. And after that I can just tap on the search bar at the top. And I'll just type in keywords. For example, I'm looking for jobs like software engineer. And I can also type the location that I want. And after that [I can also apply some filters] for the jobs that I'm looking for for example, [I can select the date posted or experience levels] stuff like that. And after that after the search results come out, I'll just. I can just click on any of the job opportunities that I'm interested in and Linkedin provides, and a feature that is called easy apply. So this feature saves me a lot of time because I can automatically use my Linkedin profile for the application. And after that Linkedin might ask me to review my details, and sometimes it will prompt me to upload additional resume or answers specific questions. and after reviewing the application, I can just tap, submit to send the application.
",Filter job search results by criteria such as date posted or experience level,0,2,"[5, 5]",N
