index,excerpt,goal,i_match,s_match,turn_match,multiturn
0,"Interviewer: Oh, wow! That sounds interesting. I am curious. How do you even find out the people that you connect with.

Stakeholder: Okay, so for the people you mean, do you mean, like the groups that I join? Or how do I connect with people.

Interviewer: Oh, yeah, in fact, if you could elaborate on both of these, that'd be great.

Stakeholder: Oh, okay, cool. So when I want to connect with someone that I already know who they are, then [I'll just tap on the search bar which is located at the top center of the screen]. And [when I type the person's name], then Linkedin will just shows relevant profiles as I type. and once I see the person I'm looking for, I just tap on their profile and on their profile page there's a blue connect button beneath their name. and when I tap connect Linkedin will give me the option to add a note, and I can add a personal message saying something like, Hi. I came across your profile, and I would love to connect with you, and after writing the message I can press, send to send the connection request with my note. And as for how do I connect with the people in the like? How do I find the groups that I interested in? I can go to the my network tab and scroll down to the groups. You may be interested in section. and there's an there's a button to see all new groups. So after clicking the see, all Button Linkedin will display the suggested groups like their recommendation, that, based on my profile and connections. And so. after viewing the all the groups that are recommended. I can click on the join button. If I find a group that looks active and relevant. and once I'm a member I can see the post from the group. And also I can like connect with people within the same group. Yeah.
",Search for a person by name,0,2,"[11, 11]",N
1,"Interviewer: Oh, wow! That sounds interesting. I am curious. How do you even find out the people that you connect with.

Stakeholder: Okay, so for the people you mean, do you mean, like the groups that I join? Or how do I connect with people.

Interviewer: Oh, yeah, in fact, if you could elaborate on both of these, that'd be great.

Stakeholder: Oh, okay, cool. So when I want to connect with someone that I already know who they are, then I'll just tap on the search bar which is located at the top center of the screen. And when I type the person's name, then [Linkedin will just shows relevant profiles as I type]. and once I see the person I'm looking for, I just tap on their profile and on their profile page there's a blue connect button beneath their name. and when I tap connect Linkedin will give me the option to add a note, and I can add a personal message saying something like, Hi. I came across your profile, and I would love to connect with you, and after writing the message I can press, send to send the connection request with my note. And as for how do I connect with the people in the like? How do I find the groups that I interested in? I can go to the my network tab and scroll down to the groups. You may be interested in section. and there's an there's a button to see all new groups. So after clicking the see, all Button Linkedin will display the suggested groups like their recommendation, that, based on my profile and connections. And so. after viewing the all the groups that are recommended. I can click on the join button. If I find a group that looks active and relevant. and once I'm a member I can see the post from the group. And also I can like connect with people within the same group. Yeah.
",View relevant profiles while typing a person's name,0,1,[11],N
2,"Interviewer: Oh, wow! That sounds interesting. I am curious. How do you even find out the people that you connect with.

Stakeholder: Okay, so for the people you mean, do you mean, like the groups that I join? Or how do I connect with people.

Interviewer: Oh, yeah, in fact, if you could elaborate on both of these, that'd be great.

Stakeholder: Oh, okay, cool. So when I want to connect with someone that I already know who they are, then I'll just tap on the search bar which is located at the top center of the screen. And when I type the person's name, then Linkedin will just shows relevant profiles as I type. and [once I see the person I'm looking for, I just tap on their profile] and on their profile page there's a blue connect button beneath their name. and when I tap connect Linkedin will give me the option to add a note, and I can add a personal message saying something like, Hi. I came across your profile, and I would love to connect with you, and after writing the message I can press, send to send the connection request with my note. And as for how do I connect with the people in the like? How do I find the groups that I interested in? I can go to the my network tab and scroll down to the groups. You may be interested in section. and there's an there's a button to see all new groups. So after clicking the see, all Button Linkedin will display the suggested groups like their recommendation, that, based on my profile and connections. And so. after viewing the all the groups that are recommended. I can click on the join button. If I find a group that looks active and relevant. and once I'm a member I can see the post from the group. And also I can like connect with people within the same group. Yeah.
",Open a person's profile,0,1,[11],N
3,"Interviewer: Oh, wow! That sounds interesting. I am curious. How do you even find out the people that you connect with.

Stakeholder: Okay, so for the people you mean, do you mean, like the groups that I join? Or how do I connect with people.

Interviewer: Oh, yeah, in fact, if you could elaborate on both of these, that'd be great.

Stakeholder: Oh, okay, cool. So when I want to connect with someone that I already know who they are, then I'll just tap on the search bar which is located at the top center of the screen. And when I type the person's name, then Linkedin will just shows relevant profiles as I type. and once I see the person I'm looking for, I just tap on their profile and on their profile page [there's a blue connect button beneath their name]. and when I tap connect Linkedin will give me the option to add a note, and I can add a personal message saying something like, Hi. I came across your profile, and I would love to connect with you, and [after writing the message I can press, send to send the connection request with my note]. And as for how do I connect with the people in the like? How do I find the groups that I interested in? I can go to the my network tab and scroll down to the groups. You may be interested in section. and there's an there's a button to see all new groups. So after clicking the see, all Button Linkedin will display the suggested groups like their recommendation, that, based on my profile and connections. And so. after viewing the all the groups that are recommended. I can click on the join button. If I find a group that looks active and relevant. and once I'm a member I can see the post from the group. And also I can like connect with people within the same group. Yeah.
",Send a connection request to a person,0,2,"[11, 11]",N
4,"Interviewer: Oh, wow! That sounds interesting. I am curious. How do you even find out the people that you connect with.

Stakeholder: Okay, so for the people you mean, do you mean, like the groups that I join? Or how do I connect with people.

Interviewer: Oh, yeah, in fact, if you could elaborate on both of these, that'd be great.

Stakeholder: Oh, okay, cool. So when I want to connect with someone that I already know who they are, then I'll just tap on the search bar which is located at the top center of the screen. And when I type the person's name, then Linkedin will just shows relevant profiles as I type. and once I see the person I'm looking for, I just tap on their profile and on their profile page there's a blue connect button beneath their name. and when I tap connect [Linkedin will give me the option to add a note], and [I can add a personal message saying something like, Hi. I came across your profile, and I would love to connect with you], and after writing the message I can press, send to send the connection request with my note. And as for how do I connect with the people in the like? How do I find the groups that I interested in? I can go to the my network tab and scroll down to the groups. You may be interested in section. and there's an there's a button to see all new groups. So after clicking the see, all Button Linkedin will display the suggested groups like their recommendation, that, based on my profile and connections. And so. after viewing the all the groups that are recommended. I can click on the join button. If I find a group that looks active and relevant. and once I'm a member I can see the post from the group. And also I can like connect with people within the same group. Yeah.
",Add a personal note to a connection request,0,2,"[11, 11]",N
5,"Interviewer: Oh, wow! That sounds interesting. I am curious. How do you even find out the people that you connect with.

Stakeholder: Okay, so for the people you mean, do you mean, like the groups that I join? Or how do I connect with people.

Interviewer: Oh, yeah, in fact, if you could elaborate on both of these, that'd be great.

Stakeholder: Oh, okay, cool. So when I want to connect with someone that I already know who they are, then I'll just tap on the search bar which is located at the top center of the screen. And when I type the person's name, then Linkedin will just shows relevant profiles as I type. and once I see the person I'm looking for, I just tap on their profile and on their profile page there's a blue connect button beneath their name. and when I tap connect Linkedin will give me the option to add a note, and I can add a personal message saying something like, Hi. I came across your profile, and I would love to connect with you, and after writing the message I can press, send to send the connection request with my note. And as for how do I connect with the people in the like? How do I find the groups that I interested in? [I can go to the my network tab and scroll down to the groups. You may be interested in section]. and there's an there's a button to see all new groups. So after clicking the see, all Button [Linkedin will display the suggested groups like their recommendation, that, based on my profile and connections]. And so. after viewing the all the groups that are recommended. I can click on the join button. If I find a group that looks active and relevant. and once I'm a member I can see the post from the group. And also I can like connect with people within the same group. Yeah.
",Browse suggested groups of interest,0,2,"[11, 11]",N
6,"Interviewer: Oh, wow! That sounds interesting. I am curious. How do you even find out the people that you connect with.

Stakeholder: Okay, so for the people you mean, do you mean, like the groups that I join? Or how do I connect with people.

Interviewer: Oh, yeah, in fact, if you could elaborate on both of these, that'd be great.

Stakeholder: Oh, okay, cool. So when I want to connect with someone that I already know who they are, then I'll just tap on the search bar which is located at the top center of the screen. And when I type the person's name, then Linkedin will just shows relevant profiles as I type. and once I see the person I'm looking for, I just tap on their profile and on their profile page there's a blue connect button beneath their name. and when I tap connect Linkedin will give me the option to add a note, and I can add a personal message saying something like, Hi. I came across your profile, and I would love to connect with you, and after writing the message I can press, send to send the connection request with my note. And as for how do I connect with the people in the like? How do I find the groups that I interested in? I can go to the my network tab and scroll down to the groups. You may be interested in section. and [there's an there's a button to see all new groups]. So [after clicking the see, all Button Linkedin will display the suggested groups] like their recommendation, that, based on my profile and connections. And so. after viewing the all the groups that are recommended. I can click on the join button. If I find a group that looks active and relevant. and once I'm a member I can see the post from the group. And also I can like connect with people within the same group. Yeah.
",View all suggested groups,0,2,"[11, 11]",N
7,"Interviewer: Oh, wow! That sounds interesting. I am curious. How do you even find out the people that you connect with.

Stakeholder: Okay, so for the people you mean, do you mean, like the groups that I join? Or how do I connect with people.

Interviewer: Oh, yeah, in fact, if you could elaborate on both of these, that'd be great.

Stakeholder: Oh, okay, cool. So when I want to connect with someone that I already know who they are, then I'll just tap on the search bar which is located at the top center of the screen. And when I type the person's name, then Linkedin will just shows relevant profiles as I type. and once I see the person I'm looking for, I just tap on their profile and on their profile page there's a blue connect button beneath their name. and when I tap connect Linkedin will give me the option to add a note, and I can add a personal message saying something like, Hi. I came across your profile, and I would love to connect with you, and after writing the message I can press, send to send the connection request with my note. And as for how do I connect with the people in the like? How do I find the groups that I interested in? I can go to the my network tab and scroll down to the groups. You may be interested in section. and there's an there's a button to see all new groups. So after clicking the see, all Button Linkedin will display the suggested groups like their recommendation, that, based on my profile and connections. And so. after viewing the all the groups that are recommended. [I can click on the join button. If I find a group that looks active and relevant]. and once I'm a member I can see the post from the group. And also I can like connect with people within the same group. Yeah.
",Join a group that seems active and relevant,0,1,[11],N
8,"Interviewer: Oh, wow! That sounds interesting. I am curious. How do you even find out the people that you connect with.

Stakeholder: Okay, so for the people you mean, do you mean, like the groups that I join? Or how do I connect with people.

Interviewer: Oh, yeah, in fact, if you could elaborate on both of these, that'd be great.

Stakeholder: Oh, okay, cool. So when I want to connect with someone that I already know who they are, then I'll just tap on the search bar which is located at the top center of the screen. And when I type the person's name, then Linkedin will just shows relevant profiles as I type. and once I see the person I'm looking for, I just tap on their profile and on their profile page there's a blue connect button beneath their name. and when I tap connect Linkedin will give me the option to add a note, and I can add a personal message saying something like, Hi. I came across your profile, and I would love to connect with you, and after writing the message I can press, send to send the connection request with my note. And as for how do I connect with the people in the like? How do I find the groups that I interested in? I can go to the my network tab and scroll down to the groups. You may be interested in section. and there's an there's a button to see all new groups. So after clicking the see, all Button Linkedin will display the suggested groups like their recommendation, that, based on my profile and connections. And so. after viewing the all the groups that are recommended. I can click on the join button. If I find a group that looks active and relevant. and [once I'm a member I can see the post from the group]. And also I can like connect with people within the same group. Yeah.
",View posts from a group after becoming a member,0,1,[11],N
9,"Interviewer: Oh, wow! That sounds interesting. I am curious. How do you even find out the people that you connect with.

Stakeholder: Okay, so for the people you mean, do you mean, like the groups that I join? Or how do I connect with people.

Interviewer: Oh, yeah, in fact, if you could elaborate on both of these, that'd be great.

Stakeholder: Oh, okay, cool. So when I want to connect with someone that I already know who they are, then I'll just tap on the search bar which is located at the top center of the screen. And when I type the person's name, then Linkedin will just shows relevant profiles as I type. and once I see the person I'm looking for, I just tap on their profile and on their profile page there's a blue connect button beneath their name. and when I tap connect Linkedin will give me the option to add a note, and I can add a personal message saying something like, Hi. I came across your profile, and I would love to connect with you, and after writing the message I can press, send to send the connection request with my note. And as for how do I connect with the people in the like? How do I find the groups that I interested in? I can go to the my network tab and scroll down to the groups. You may be interested in section. and there's an there's a button to see all new groups. So after clicking the see, all Button Linkedin will display the suggested groups like their recommendation, that, based on my profile and connections. And so. after viewing the all the groups that are recommended. I can click on the join button. If I find a group that looks active and relevant. and once I'm a member I can see the post from the group. And also [I can like connect with people within the same group]. Yeah.
",Connect with people who are in the same group,0,1,[11],N
